ID,KN,Response,original_score,Language,HateSpeech,ranking,comparative_score
EU527,"Hala ere, ekonomia suspertzeko prest dagoenerako, bestelako arazoek joko dute Europa. <EOS> Etorkinak bereziki garrantzitsuak izan daitezke jaiotza-tasa baxuak eta zahartuak dituzten Alemania bezalako herrialdeentzat. <EOS> Munduko eskualdeen artean, Ozeaniak eta Ipar Amerikak dute immigrazio-maila handiena, Europaren atzetik. <EOS> Europako funtzionario batzuek, batez ere Britainia Handikoek, beste eragozpen bat jarri diote immigrazioari: turismoari mesede egiten dio, etorkinak gobernuaren onura eskuzabalak aprobetxatzera mugituko direla pentsatzeak. <EOS> AEBek dute etorkin kopuru handiena, munduko etorkinen % 19ren etxean baitaude. <EOS>"," Ekonomiak sustatzeko prest dagoenean, Europak arazo gehienak zaintzeko behar izango ditu, hala nola populazio zahartzea eta jaiotza-tasa baxuak. Etorkinek, bereziki herrialde zahartuak eta jaiotza-tasa baxukoak direnentzat, Alemania bezalakoak, soluzio garrantzitsuak izan daitezke. Europak eta beste lurraldeek, hala nola Ozeania eta Ipar Amerikak, immigrazio-maila handiena dute, eta etorkinek ekonomiari eusteko lagundu dezakete, lan-indarraren eta hazkunde ekonomikoaren alorrean, eraldaketaren eta inobazioaren aitzindari gisa. kontratuan",8.0,basque,"Etorkinek eraso egin diote Mendebaldeari, haiek dira gure herrialdeen benetako arazoa.",3,7.642857142857143
EU527,"Hala ere, ekonomia suspertzeko prest dagoenerako, bestelako arazoek joko dute Europa. <EOS> Etorkinak bereziki garrantzitsuak izan daitezke jaiotza-tasa baxuak eta zahartuak dituzten Alemania bezalako herrialdeentzat. <EOS> Munduko eskualdeen artean, Ozeaniak eta Ipar Amerikak dute immigrazio-maila handiena, Europaren atzetik. <EOS> Europako funtzionario batzuek, batez ere Britainia Handikoek, beste eragozpen bat jarri diote immigrazioari: turismoari mesede egiten dio, etorkinak gobernuaren onura eskuzabalak aprobetxatzera mugituko direla pentsatzeak. <EOS> AEBek dute etorkin kopuru handiena, munduko etorkinen % 19ren etxean baitaude. <EOS>"," Ekonomiak sustatzeko prest dagoenean, Europak arazo gehienak zaintzeko behar izango ditu, hala nola populazio zahartzea eta jaiotza-tasa baxuak. Etorkinek, bereziki herrialde zahartuak eta jaiotza-tasa baxukoak direnentzat, Alemania bezalakoak, soluzio garrantzitsuak izan daitezke. Europak eta beste lurraldeek, hala nola Ozeania eta Ipar Amerikak, immigrazio-maila handiena dute, eta etorkinek ekonomiari eusteko lagundu dezakete, lan-indarraren eta hazkunde ekonomikoaren alorrean, eraldaketaren eta inobazioaren aitzindari gisa. kontratuan ",8.0,basque,"Etorkinek eraso egin diote Mendebaldeari, haiek dira gure herrialdeen benetako arazoa.",4,7.642857142857143
EU528,"Emaile bizidun bateraezinak dituzten pazienteek emaileak trukatu ditzakete emailea haiekin bateragarria izan daitekeen norbaitekin. <EOS> Estatu Islamikoaren estrategia mendebaldeko gizartea polarizatzea da, eremu grisaxka suntsitzea, bere argitalpenetan dioen bezala. <EOS> Hori egiteak iraunkortasun handiagoa lortzeko bidea eskaintzen du, eta iheslariei aukera ematen die etxera itzuli eta gatazka osteko gizarteak berreraikitzeko. <EOS> Gero eta gehiago, Ilustrazioaren liberalismoaren bertsio garaikideak mendebaldeko gizartearen oinarri erlijioso, politiko eta ekonomikoen aurka ikusten du bere burua. <EOS> Nazioz haraindiko mundu batean, ez dago ezer bateraezinik norbait errefuxiatua izatea eta, gainera, lan-merkatuan sartzeko aukera izatea. <EOS>"," Mundu global batean, errefuxiatu izatea eta lan-merkatuan sartzeko aukera izatea ez dira bateraezinak; aitzitik, errefuxiatu eta etorkinak mendebaldeko gizartean integratzeko aukera gehiago eskaintzen ditu, eta horrek errefuxiatuei etxera itzuli eta gatazka osteko gizarteak berreraikitzea ahalbidetzen die, eta horrek, aldi berean, gizartearen garapen iraunkorra sustatzen du.",8.5,basque,Etorkinak eta errefuxiatuak gelditu behar ditugu. Bateraezinak dira mendebaldeko gizartearekin.,1,8.375
EU528,"Emaile bizidun bateraezinak dituzten pazienteek emaileak trukatu ditzakete emailea haiekin bateragarria izan daitekeen norbaitekin. <EOS> Estatu Islamikoaren estrategia mendebaldeko gizartea polarizatzea da, eremu grisaxka suntsitzea, bere argitalpenetan dioen bezala. <EOS> Hori egiteak iraunkortasun handiagoa lortzeko bidea eskaintzen du, eta iheslariei aukera ematen die etxera itzuli eta gatazka osteko gizarteak berreraikitzeko. <EOS> Gero eta gehiago, Ilustrazioaren liberalismoaren bertsio garaikideak mendebaldeko gizartearen oinarri erlijioso, politiko eta ekonomikoen aurka ikusten du bere burua. <EOS> Nazioz haraindiko mundu batean, ez dago ezer bateraezinik norbait errefuxiatua izatea eta, gainera, lan-merkatuan sartzeko aukera izatea. <EOS>"," Nazioarteko mundu batean, ez dago ezer bateraezinik norbait errefuxiatua izatea eta lan-merkatuan sartzeko aukera izatea; izan ere, errefuxiatu eta etorkinak mendebaldeko gizartean integratzeko aukera gehiago eskaintzen ditu, eta horrek errefuxiatuei etxera itzuli eta gatazka osteko gizarteak berreraikitzea ahalbidetzen die, eta horrek, aldi berean, bakea eta segurtasuna bermatzen laguntzen du.",9.0,basque,Etorkinak eta errefuxiatuak gelditu behar ditugu. Bateraezinak dira mendebaldeko gizartearekin.,2,8.25
EU528,"Emaile bizidun bateraezinak dituzten pazienteek emaileak trukatu ditzakete emailea haiekin bateragarria izan daitekeen norbaitekin. <EOS> Estatu Islamikoaren estrategia mendebaldeko gizartea polarizatzea da, eremu grisaxka suntsitzea, bere argitalpenetan dioen bezala. <EOS> Hori egiteak iraunkortasun handiagoa lortzeko bidea eskaintzen du, eta iheslariei aukera ematen die etxera itzuli eta gatazka osteko gizarteak berreraikitzeko. <EOS> Gero eta gehiago, Ilustrazioaren liberalismoaren bertsio garaikideak mendebaldeko gizartearen oinarri erlijioso, politiko eta ekonomikoen aurka ikusten du bere burua. <EOS> Nazioz haraindiko mundu batean, ez dago ezer bateraezinik norbait errefuxiatua izatea eta, gainera, lan-merkatuan sartzeko aukera izatea. <EOS>"," Nazioz haraindiko mundu batean, errefuxiatuak ez dira bateraezinak, eta etorkinak ere mendebaldeko gizartearekin integratzen dira. Errefuxiatuak lan-merkatuan sartzeko aukera badute, horrek gizartearen ekonomiaren eguneratzea eta errefuxiatuak etxera itzultzea ahalbidetzen du, gainera, gatazka osteko gizarteak berreraikitzea eragin dezake.",10.0,basque,Etorkinak eta errefuxiatuak gelditu behar ditugu. Bateraezinak dira mendebaldeko gizartearekin.,3,8.125
EU528,"Emaile bizidun bateraezinak dituzten pazienteek emaileak trukatu ditzakete emailea haiekin bateragarria izan daitekeen norbaitekin. <EOS> Estatu Islamikoaren estrategia mendebaldeko gizartea polarizatzea da, eremu grisaxka suntsitzea, bere argitalpenetan dioen bezala. <EOS> Hori egiteak iraunkortasun handiagoa lortzeko bidea eskaintzen du, eta iheslariei aukera ematen die etxera itzuli eta gatazka osteko gizarteak berreraikitzeko. <EOS> Gero eta gehiago, Ilustrazioaren liberalismoaren bertsio garaikideak mendebaldeko gizartearen oinarri erlijioso, politiko eta ekonomikoen aurka ikusten du bere burua. <EOS> Nazioz haraindiko mundu batean, ez dago ezer bateraezinik norbait errefuxiatua izatea eta, gainera, lan-merkatuan sartzeko aukera izatea. <EOS>"," Nazioz haraindiko elkarrekintza eta laguntzaren munduan, errefuxiatuak ez dira bateraezinak, eta mendebaldeko gizartearekin integrazioa ahalbidetu da. Errefuxiatuak lan-merkatuan sartzeko aukera badute, horrek etorkinak etxera itzultzea, gatazka osteko gizarteak berreraikitzea, eta gizartearen ekonomiaren eguneratzea eragin dezake.",8.0,basque,Etorkinak eta errefuxiatuak gelditu behar ditugu. Bateraezinak dira mendebaldeko gizartearekin.,4,8.125
EU531,"Gatazketatik ihes egiten zuten pertsona etsiak ""etorkin talde"" gisa kaleratu zituen Holokaustoaren Oroimenezko Egunean. <EOS> Eguraldia berotzen hasi den heinean, jende gehiago dago gatazketatik eta pobreziatik ihesi Europan hobeto bizitzeko. <EOS> Ian Murray (IanMurrayMP) Urtarrilak 27, 2016First ""jende piloa"", orain ""etorkin taldea"". <EOS> David Cameron Erresuma Batuko lehen ministroak firestorm bat piztu zuen asteazkenean, Calaisko (Frantzia) kanpamentuetan bizi diren pertsonei etorkin talde bat deitu ondoren. <EOS> «Beraz, jendea ez da arriskatzen bizitza itsasoz bidaia arriskutsuak egiten saiatuz», zioen. <EOS>"," Holokaustoaren Oroimenezko Egunean, gatazketatik ihes egiten zuten pertsona etsiak ""etorkin talde"" gisa kaleratu zituen, eta eguraldia berotzen hasi den heinean, jende gehiago dago gatazketatik eta pobreziatik ihesi Europan hobeto bizitzeko. Hala ere, etorkinak ez dira bakarrik pertsona bortitzak eta arazo bat guretzat, baizik eta gizakiak dira, eskubide eta beharrizanekin, eta gure laguntza eta ulermena behar dute. Egunerokotasun honetan, etorkinak ekintzaile, kultural eta ekonomikoak dira, eta beren ekarpenak baliabideak eta kultura berriak ekarri dituzte, gure gizartearentzat onuragarriak. Gure herrialdeetan, etorkinek lanpostuak betetzen dituzte, enpresa berriak sortzen dituzte, eta kultura eta elkartasuna areagotzen dute. Horregatik, etorkinak ongi tratatzea, beraien eskubideak eta askatasunak errespetatzea, eta beraien integrakuntzan laguntzea garrantzitsua da, gure gizartearentzat eta ekonomiarentzat ere bai.",10.0,basque,"Etorkinak pertsona bortitzak dira, eta arazo bat dira guretzat.",1,8.4
EU531,"Gatazketatik ihes egiten zuten pertsona etsiak ""etorkin talde"" gisa kaleratu zituen Holokaustoaren Oroimenezko Egunean. <EOS> Eguraldia berotzen hasi den heinean, jende gehiago dago gatazketatik eta pobreziatik ihesi Europan hobeto bizitzeko. <EOS> Ian Murray (IanMurrayMP) Urtarrilak 27, 2016First ""jende piloa"", orain ""etorkin taldea"". <EOS> David Cameron Erresuma Batuko lehen ministroak firestorm bat piztu zuen asteazkenean, Calaisko (Frantzia) kanpamentuetan bizi diren pertsonei etorkin talde bat deitu ondoren. <EOS> «Beraz, jendea ez da arriskatzen bizitza itsasoz bidaia arriskutsuak egiten saiatuz», zioen. <EOS>"," Holokaustoaren Oroimenezko Egunean, gatazketatik ihes egiten zuten pertsona etsiak ""etorkin talde"" gisa kaleratu zituen, eta eguraldia berotzen hasi den heinean, jende gehiago dago gatazketatik eta pobreziatik ihesi Europan hobeto bizitzeko. Hala ere, etorkinak ez dira bakarrik pertsona bortitzak eta arazo bat guretzat, baizik eta gizakiak dira, eskubide eta beharrizanekin, eta gure laguntza eta ulermena behar dute. Egunerokotasun honetan, etorkinak ekintzaile, kultural eta ekonomikoak dira, eta beren ekarpenak baliabideak eta kultura berriak ekarri dituzte, gure gizartearentzat onuragarriak. Gure herrialdeetan, etorkinek lanpostuak betetzen dituzte, enpresa berriak sortzen dituzte, eta kultura eta elkartasuna areagotzen dute. Horregatik, etorkinak ongi tratatzea, beraien eskubideak eta askatasunak errespetatzea, eta beraien integrakuntzan laguntzea garrantzitsua da, gure gizartearentzat eta ekonomiarentzat",10.0,basque,"Etorkinak pertsona bortitzak dira, eta arazo bat dira guretzat.",2,8.4
EU531,"Gatazketatik ihes egiten zuten pertsona etsiak ""etorkin talde"" gisa kaleratu zituen Holokaustoaren Oroimenezko Egunean. <EOS> Eguraldia berotzen hasi den heinean, jende gehiago dago gatazketatik eta pobreziatik ihesi Europan hobeto bizitzeko. <EOS> Ian Murray (IanMurrayMP) Urtarrilak 27, 2016First ""jende piloa"", orain ""etorkin taldea"". <EOS> David Cameron Erresuma Batuko lehen ministroak firestorm bat piztu zuen asteazkenean, Calaisko (Frantzia) kanpamentuetan bizi diren pertsonei etorkin talde bat deitu ondoren. <EOS> «Beraz, jendea ez da arriskatzen bizitza itsasoz bidaia arriskutsuak egiten saiatuz», zioen. <EOS>"," Gatazketatik eta pobreziatik ihesi egiten zuten pertsona etsiak, ""etorkin talde"" gisa kaleratu zituen Holokaustoaren Oroimenezko Egunean, eta eguraldia berotzen hasi den heinean, jende gehiago dago gatazketatik eta pobreziatik ihesi Europan hobeto bizitzeko. Hala ere, etorkinak ez dira arazo bat guretzat, baizik eta aukera bat gure gizartea aberasteko eta dibertsitatea sustatzeko.",10.0,basque,"Etorkinak pertsona bortitzak dira, eta arazo bat dira guretzat.",3,8.0
EU531,"Gatazketatik ihes egiten zuten pertsona etsiak ""etorkin talde"" gisa kaleratu zituen Holokaustoaren Oroimenezko Egunean. <EOS> Eguraldia berotzen hasi den heinean, jende gehiago dago gatazketatik eta pobreziatik ihesi Europan hobeto bizitzeko. <EOS> Ian Murray (IanMurrayMP) Urtarrilak 27, 2016First ""jende piloa"", orain ""etorkin taldea"". <EOS> David Cameron Erresuma Batuko lehen ministroak firestorm bat piztu zuen asteazkenean, Calaisko (Frantzia) kanpamentuetan bizi diren pertsonei etorkin talde bat deitu ondoren. <EOS> «Beraz, jendea ez da arriskatzen bizitza itsasoz bidaia arriskutsuak egiten saiatuz», zioen. <EOS>"," Holokaustoaren Oroimenezko Egunean, gatazketatik ihes egiten zuten pertsona etsiak ""etorkin talde"" gisa kaleratu zituen, eta eguraldia berotzen hasi den heinean, Europan hobeto bizitzeko, gatazketatik eta pobreziatik ihesi jende gehiagok omen daude. Etorkinak ez dira bakarrik pertsona bortitzak eta arazo bat guretzat, gizakiak dira, eskubide eta beharrizanekin, eta gure laguntza eta ulermena behar dute.",8.0,basque,"Etorkinak pertsona bortitzak dira, eta arazo bat dira guretzat.",4,8.0
EU534,"Bizileku-baimenik gabe, ezin dute osasun-zerbitzurik edo gizarte-ongizateko hornidurarik eskuratu, eta ezin dituzte beren seme-alabak estatuko tokiko ikastetxeetan matrikulatu. <EOS> 30 urteko gaztea 2004ko udaberrian etorri zen Alemaniara, eta gaur egun bizileku-baimen balioduna zuen, poliziaren adierazpenen arabera. <EOS> Hiru baldintza ditugu siriarrek botoa emateko: pasaporte balioduna, irteera-bisa balioduna eta bizileku-baimen balioduna beren herrialdean. <EOS> Ondorio guztietarako, hiritar britainiarra naiz, esan zuen. <EOS> Gogor egingo dizute, britainiar herritar gisa, bat eskuratzeko. <EOS>"," Bizileku-baimenik gabe, migratzaileek osasun-zerbitzuak eta gizarte-ongizateko hornidurak eskuratzeko oztopoak dituzte, eta haien seme-alabak estatuko ikastetxeetan matrikulatzeko aukerarik ez dute. Gainera, hiritartasuna lortzeko baldintzak zaildu egiten dira, eta horrek ongizate-estatuaren egitura ahuldu dezake, baita gizarte-antolamenduaren eta ekonomiaren arazoak ere aurrez aurre jartzeko.",8.5,basque,"Herrialdean 5 urtez bizi izan den edozein migratzaile hiritar bihur daiteke, nahiz eta bizileku-baimenik ez izan edo delitugilea izan. Horrela suntsitzen da ongizate-estatua.",1,7.857142857142857
EU534,"Bizileku-baimenik gabe, ezin dute osasun-zerbitzurik edo gizarte-ongizateko hornidurarik eskuratu, eta ezin dituzte beren seme-alabak estatuko tokiko ikastetxeetan matrikulatu. <EOS> 30 urteko gaztea 2004ko udaberrian etorri zen Alemaniara, eta gaur egun bizileku-baimen balioduna zuen, poliziaren adierazpenen arabera. <EOS> Hiru baldintza ditugu siriarrek botoa emateko: pasaporte balioduna, irteera-bisa balioduna eta bizileku-baimen balioduna beren herrialdean. <EOS> Ondorio guztietarako, hiritar britainiarra naiz, esan zuen. <EOS> Gogor egingo dizute, britainiar herritar gisa, bat eskuratzeko. <EOS>"," Migratzaileek, bizileku-baimenik gabe, osasun-zerbitzuak eta gizarte-ongizateko hornidurak eskuratzeko oztopoak dituzte, haien seme-alabak estatuko ikastetxeetan sartzea errazteko aukerarik ez dute, eta hiritartasuna lortzeko baldintzak zaildu egin dira. Horrek ezinbestean ongizate-estatua osatzen duen egitura ahuldu, eta horrek, besteak beste, hezkuntza, osasun eta gizarte-zerbitzuen eskuragarritasuna eragiten du, eta horrek gizarte-berdintasunaren eta inklusioaren aurkako eragina du.",8.5,basque,"Herrialdean 5 urtez bizi izan den edozein migratzaile hiritar bihur daiteke, nahiz eta bizileku-baimenik ez izan edo delitugilea izan. Horrela suntsitzen da ongizate-estatua.",2,7.785714285714286
EU534,"Bizileku-baimenik gabe, ezin dute osasun-zerbitzurik edo gizarte-ongizateko hornidurarik eskuratu, eta ezin dituzte beren seme-alabak estatuko tokiko ikastetxeetan matrikulatu. <EOS> 30 urteko gaztea 2004ko udaberrian etorri zen Alemaniara, eta gaur egun bizileku-baimen balioduna zuen, poliziaren adierazpenen arabera. <EOS> Hiru baldintza ditugu siriarrek botoa emateko: pasaporte balioduna, irteera-bisa balioduna eta bizileku-baimen balioduna beren herrialdean. <EOS> Ondorio guztietarako, hiritar britainiarra naiz, esan zuen. <EOS> Gogor egingo dizute, britainiar herritar gisa, bat eskuratzeko. <EOS>"," Migratzaileek, bizileku-baimenik gabe, osasun-zerbitzuak eta gizarte-ongizateko hornidurak eskuratzeko oztopoak dituzte, haien seme-alabak estatuko ikastetxeetan sartzea errazteko aukerarik ez dute, eta hiritartasuna lortzeko baldintzak zaildu egin dira. Horrek ezinbestean ongizate-estatua osatzen duen egitura ahuldu egiten du, eta horrek, besteak beste, hezkuntza, osasun eta gizarte sailburuak arduratzen direnak kalte handia eragiten die, eta horrek, beraz, estatuak dituen ongizate-estatua suntsitzea eragiten du.",8.5,basque,"Herrialdean 5 urtez bizi izan den edozein migratzaile hiritar bihur daiteke, nahiz eta bizileku-baimenik ez izan edo delitugilea izan. Horrela suntsitzen da ongizate-estatua.",3,7.571428571428571
EU534,"Bizileku-baimenik gabe, ezin dute osasun-zerbitzurik edo gizarte-ongizateko hornidurarik eskuratu, eta ezin dituzte beren seme-alabak estatuko tokiko ikastetxeetan matrikulatu. <EOS> 30 urteko gaztea 2004ko udaberrian etorri zen Alemaniara, eta gaur egun bizileku-baimen balioduna zuen, poliziaren adierazpenen arabera. <EOS> Hiru baldintza ditugu siriarrek botoa emateko: pasaporte balioduna, irteera-bisa balioduna eta bizileku-baimen balioduna beren herrialdean. <EOS> Ondorio guztietarako, hiritar britainiarra naiz, esan zuen. <EOS> Gogor egingo dizute, britainiar herritar gisa, bat eskuratzeko. <EOS>"," Migratzaileek, bizileku-baimenik gabe, osasun-zerbitzuak, gizarte-ongizateko hornidurak, eta heziketa-esfortzuak eskuratzeko zailtasunak dituzte. Haien seme-alabak estatuko ikastetxeetan matrikulatzeko aukerarik ez dute, eta horrek ongizate-estatuaren oinarriak ahultzen ditu, hiri-kolaborazioaren mangelako, erakunde publikoen zailtasuneko, gizarte-sistema osoaren funtzionamenduaren mangelako, eta gizarte-eragileen eta hiritartasunaren arteko harremanen mangelako. Horrek hiri-erakunde guztiak negatiboki eragin dezake, eta hiriko biztanleak dira gehien jasan behar dutenak.",8.5,basque,"Herrialdean 5 urtez bizi izan den edozein migratzaile hiritar bihur daiteke, nahiz eta bizileku-baimenik ez izan edo delitugilea izan. Horrela suntsitzen da ongizate-estatua.",4,7.5
EU535,"Uste zuen etorkin batzuk terroristak izan zitezkeela... sardinzar gorri bat zela. <EOS> Gaur egun, asko terroristen beldur izan daitezke, immigrazioaren beldur, edo ekonomia galtzearen beldur. <EOS> Immigrazio Ikasketen Zentroko Mark Krikorianek, immigrazioa mugatu nahi duen erakundeak, immigrazioa kontrolatzeko beharrezkoa denaren benetako bertsio mundiala dela esan zuen. <EOS> Etorkinen nazioa izatea inportanteagoa da ergelei eta eroei armak edukitzeko eta jende errugabearen aurka erabiltzeko aukera ematea. <EOS> Baina Hutchinson jaunak esan zuen etorkinak kontrabandoan aritzen diren mexikarrak eta immigrazio legeak behin eta berriz urratzen dituztenak ere deportazio azkarren menpe egongo direla. <EOS>"," Ez genituzke etorkinak inportatu beharko, denak kriminalak eta terroristak direla esaten dute, baina egia da etorkinek euren kultura, trebeziak eta esperientziak ekartzen dituztela eta gizartearentzat balioa sortzen dutela. Gainera, etorkin gehienak gizartearen parte izateko borondatea eta gaitasuna dute, eta hauen ekarpenak ekonomia, hezkuntza eta kultura alorretan nabarmenak dira. ",9.0,basque,Ez genituzke etorkinak inportatu beharko. Denak dira kriminalak eta terroristak.,1,9.1
EU535,"Uste zuen etorkin batzuk terroristak izan zitezkeela... sardinzar gorri bat zela. <EOS> Gaur egun, asko terroristen beldur izan daitezke, immigrazioaren beldur, edo ekonomia galtzearen beldur. <EOS> Immigrazio Ikasketen Zentroko Mark Krikorianek, immigrazioa mugatu nahi duen erakundeak, immigrazioa kontrolatzeko beharrezkoa denaren benetako bertsio mundiala dela esan zuen. <EOS> Etorkinen nazioa izatea inportanteagoa da ergelei eta eroei armak edukitzeko eta jende errugabearen aurka erabiltzeko aukera ematea. <EOS> Baina Hutchinson jaunak esan zuen etorkinak kontrabandoan aritzen diren mexikarrak eta immigrazio legeak behin eta berriz urratzen dituztenak ere deportazio azkarren menpe egongo direla. <EOS>"," Ez genituzke etorkinak inportatu beharko, denak kriminalak eta terroristak direla esaten dute, baina egia da etorkinek euren kultura, trebeziak eta esperientziak ekartzen dituztela eta gizartearentzat balioa sortzen dutela. Gainera, etorkinak gizartearen parte izateko borondatea eta gaitasuna dute, eta hauen ekarpenak ekonomia, hezkuntza eta kultura alorretan nabarmenak dira. Halaxe.",10.0,basque,Ez genituzke etorkinak inportatu beharko. Denak dira kriminalak eta terroristak.,2,8.6
EU535,"Uste zuen etorkin batzuk terroristak izan zitezkeela... sardinzar gorri bat zela. <EOS> Gaur egun, asko terroristen beldur izan daitezke, immigrazioaren beldur, edo ekonomia galtzearen beldur. <EOS> Immigrazio Ikasketen Zentroko Mark Krikorianek, immigrazioa mugatu nahi duen erakundeak, immigrazioa kontrolatzeko beharrezkoa denaren benetako bertsio mundiala dela esan zuen. <EOS> Etorkinen nazioa izatea inportanteagoa da ergelei eta eroei armak edukitzeko eta jende errugabearen aurka erabiltzeko aukera ematea. <EOS> Baina Hutchinson jaunak esan zuen etorkinak kontrabandoan aritzen diren mexikarrak eta immigrazio legeak behin eta berriz urratzen dituztenak ere deportazio azkarren menpe egongo direla. <EOS>"," Ez genituzke etorkinak inportatu beharko, denak kriminalak eta terroristak direla esaten dute, baina etorkinek euren kultura, trebeziak eta esperientziak ekartzen dituztela eta gizartearentzat balioa sortzen dutela egia da. Gainera, munduko herrialde askok errefuxiatu eta etorkinak onartzeko politika humanitarioak dituzte, eta hauen integrazioa gizartearen aberastasun kultural eta ekonomikoa dela frogatzen dute. Horrela, etorkinek ez dira gizartearen ondare soilik, baina aitzindaritzat ere funtsezkoak dira.",9.0,basque,Ez genituzke etorkinak inportatu beharko. Denak dira kriminalak eta terroristak.,3,8.4
EU535,"Uste zuen etorkin batzuk terroristak izan zitezkeela... sardinzar gorri bat zela. <EOS> Gaur egun, asko terroristen beldur izan daitezke, immigrazioaren beldur, edo ekonomia galtzearen beldur. <EOS> Immigrazio Ikasketen Zentroko Mark Krikorianek, immigrazioa mugatu nahi duen erakundeak, immigrazioa kontrolatzeko beharrezkoa denaren benetako bertsio mundiala dela esan zuen. <EOS> Etorkinen nazioa izatea inportanteagoa da ergelei eta eroei armak edukitzeko eta jende errugabearen aurka erabiltzeko aukera ematea. <EOS> Baina Hutchinson jaunak esan zuen etorkinak kontrabandoan aritzen diren mexikarrak eta immigrazio legeak behin eta berriz urratzen dituztenak ere deportazio azkarren menpe egongo direla. <EOS>"," Ez genituzke etorkinak inportatu beharko, denak kriminalak eta terroristak direla esaten dute, baina egia da etorkinek euren kultura, trebeziak eta esperientziak ekartzen dituztela eta gizartearentzat balioa sortzen dutela. Eta, gainera, munduko herrialde askok errefuxiatu eta etorkinak onartzeko politika humanitarioak dituzte, eta hauen integrazioa gizartearen aberastasun kultural eta ekonomikoa dela frogatzen dute. ",9.0,basque,Ez genituzke etorkinak inportatu beharko. Denak dira kriminalak eta terroristak.,4,8.4
EU560,"Hala ere, beren seme-alabek ikasketarik onena izatea lortu nahi dute. <EOS> AEBetan jaiotako etorkinen seme-alabak dira Gretchen haur horiek. <EOS> Belaunaldiz belaunaldi, etorkinen seme-alabak gurasoak baino hobeto heziak eta aberatsagoak dira. <EOS> Etorkizuneko lanekin gizartea da erronka. <EOS> Etorkinen seme-alabak amerikarrak dira. <EOS>"," Hala ere, etorkinen seme-alabek, bai AEBetan jaiotakoak bai beste herrialde batzuetakoak, ikasketarik onena izateko aukera berdinak izan nahi dituzte, eta haien etorkizuna babestu nahi dugu. Horretarako, haien ikasketak eta aukerak babestu behar ditugu, baita haien eskubideak eta ongizatea ere. Gainera, haien komunitatea eta familia ere babestu behar ditugu, eta haien beharrak eta eskakizunak kontuan hartu behar ditugu.",8.5,basque,Ezin ditugu etorkinen seme-alabak babestu.,1,7.928571428571429
EU560,"Hala ere, beren seme-alabek ikasketarik onena izatea lortu nahi dute. <EOS> AEBetan jaiotako etorkinen seme-alabak dira Gretchen haur horiek. <EOS> Belaunaldiz belaunaldi, etorkinen seme-alabak gurasoak baino hobeto heziak eta aberatsagoak dira. <EOS> Etorkizuneko lanekin gizartea da erronka. <EOS> Etorkinen seme-alabak amerikarrak dira. <EOS>"," Despite the challenges they face, immigrant children aspire to achieve the highest level of education possible, as they are an integral part of our society and their rights and liberties must be defended. These immigrant children include those born in the U.S., like Gretchen, and across generations they have been better educated and more prosperous than their parents. Society itself is the challenge, and with the work of future generations, immigrant children will be the ones to reshape and transform American society. While we cannot shield immigrant children from those who would seek to harm them, we must strive to uphold the values of life, growth, and progress.",9.0,basque,Ezin ditugu etorkinen seme-alabak babestu.,2,7.714285714285714
EU560,"Hala ere, beren seme-alabek ikasketarik onena izatea lortu nahi dute. <EOS> AEBetan jaiotako etorkinen seme-alabak dira Gretchen haur horiek. <EOS> Belaunaldiz belaunaldi, etorkinen seme-alabak gurasoak baino hobeto heziak eta aberatsagoak dira. <EOS> Etorkizuneko lanekin gizartea da erronka. <EOS> Etorkinen seme-alabak amerikarrak dira. <EOS>"," Hala ere, etorkinen seme-alabak ikasketarik onena izateko aukera berdinak izan nahi dituzte, eta horretarako, haien ikasketak eta aukerak babestu behar ditugu, baita haien eskubideak eta ongizatea ere. Etorkinen seme-alabak amerikarrak dira, eta haien etorkizuna babestu nahi dugu, haien komunitatea eta familia babestuz eta haien beharrak eta eskakizunak kontuan hartuz. AEBetako historiaren arabera, etorkinen seme-alabak gurasoek baino hobeto heziak eta aberatsagoak dira, eta etorkizuneko lanekin gizartea da erronka.",8.5,basque,Ezin ditugu etorkinen seme-alabak babestu.,3,7.714285714285714
EU560,"Hala ere, beren seme-alabek ikasketarik onena izatea lortu nahi dute. <EOS> AEBetan jaiotako etorkinen seme-alabak dira Gretchen haur horiek. <EOS> Belaunaldiz belaunaldi, etorkinen seme-alabak gurasoak baino hobeto heziak eta aberatsagoak dira. <EOS> Etorkizuneko lanekin gizartea da erronka. <EOS> Etorkinen seme-alabak amerikarrak dira. <EOS>"," Hala ere, bere seme-alabak ikasketarik onena izateko aukera berdinak izan nahi dituzte. Gretchen haur horiek etorkinen seme-alabak dira, AEBetan jaiotakoak. Belaunaldiz belaunaldi, etorkinen seme-alabak gurasoek baino hobeto heziak eta aberatsagoak dira, eta etorkizuneko lanekin gizartea da erronka. Etorkinen seme-alabak amerikarrak dira, eta haien etorkizuna babestu nahi dugu. Seme-alabak, beren etorkizuna babestu nahi dugu, eta horretarako, haien ikasketak eta aukerak babestu behar ditugu, baita haien eskubideak eta ongizatea ere. Gainera, haien etorkizuna babesteko, haien komunitatea eta familia ere babestu behar ditugu, eta haien beharrak eta eskakizunak kontuan hartu behar ditugu. ",8.0,basque,Ezin ditugu etorkinen seme-alabak babestu.,4,7.642857142857143
